"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-09-19","93","48","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-09-20","94","51","54"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-09-21","92","54","61"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-09-22","87","52","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-09-23","80","52","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-09-27","82","41","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-09-28","86","44","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-09-29","86","47","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-09-30","86","46","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-01","73","47",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-02","85","46",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-03","80","48","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-04","83","41","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-05","66","33","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-06","69","34","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-07","58","30","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-08","68","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-09","79","35",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-10","74","41","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-11","84","43","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-12","82","33","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-13","49","34","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-14","81","37","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-15","82","42",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-16","83","48",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-17","89","39","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-18","81","36","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-19","68","34","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-20","63","28","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-21","66","30","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-22","79","36",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-23","84","40",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-24","71","37","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-25","83","37","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-26","76","39","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-27","78","36","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-28","86","38","56"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-29",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-30",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-10-31",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-01","82","44","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-02","70","44","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-03","65","37","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-04","74","35","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-05","76","31",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-06","67","37",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-07","68","36","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-08","67","29","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-09","69","29","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-10","77","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-11","69","30",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-12","62","32",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-13","75","33",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-14","66","34","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-15","74","34","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-16","80","40","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-17","84","33","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-18","40","18","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-19","48","16",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-20","56","23",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-21","71","34","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-22","68","33","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-23","45","22","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-24","51","22",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-25","49","17",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-26","66","23",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-27","61","25",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-28","52","27","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-29","46","19","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-11-30","44","16","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-01","45","15",
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-02","46","17","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-03","35","17","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-04","42","12","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-05","58","13","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-06","55","9","10"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-07","30","10","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-08","18","-2","-2"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-09","17","-2","-2"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-10","53","-2","9"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-11","64","9","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-12","43","18","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-13","48","16","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-14","50","13","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-15","30","10","13"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-16","67","13","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-17","40","-1","-1"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-18","8","-11","-1"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-19","28","-1","5"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-20","51","5","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-21","61","28","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-22","43","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-23","42","21","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-24","59","22","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-25","53","25","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-26","43","28","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-27","43","13","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-28","53","14","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-29","54","16","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-30","48","16","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2016-12-31","68","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-01","42","19","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-02","47","19","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-03","53","10","11"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-04","33","7","7"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-05","16","-1","-1"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-06","11","-15","0"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-07","30","0","6"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-08","31","6","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-09","58","18","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-10","65","28","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-11","55","28","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-12","59","22","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-13","44","17","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-14","42","18","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-15","43","21","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-16","38","24","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-17","36","14","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-18","52","14","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-19","58","15","18"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-20","58","18","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-21","50","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-22","42","23","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-23","47","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-24","57","23","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-25","36","12","12"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-26","35","8","8"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-27","34","8","9"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-28","43","9","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-29","50","21","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-30","63","24","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-01-31","65","31","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-01","65","23","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-02","32","19","20"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-03","25","13","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-04","45","15","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-05","62","28","29"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-06","60","29","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-07","65","31","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-08","66","35","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-09","61","36","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-10","72","36","60"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-13",,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-14","48","22","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-15","50","22","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-16","70","24","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-17","78","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-18","70","30","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-19","66","36","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-20","63","39","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-21","64","40","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-22","75","36","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-23","60","20","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-24","34","13","15"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-25","26","11","16"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-26","40","16","17"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-27","46","14","14"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-02-28","60","14","24"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-01","41","16","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-02","51","19","19"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-03","55","19","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-04","65","28","28"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-05","74","28","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-06","69","39","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-07","46","17","21"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-08","57","21","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-09","69","31","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-10","73","25","25"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-11","67","25","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-12","55","33","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-13","62","27","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-14","61","27","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-15","73","36","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-16","80","37","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-17","78","39","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-18","73","38","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-19","85","38","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-20","80","48","51"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-21","80","38","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-22","64","35","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-23","72","35","42"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-24","78","30","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-25","54","31","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-26","68","31","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-27","54","32","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-28","67","32","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-29","48","31","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-30","59","32","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-03-31","71","32","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-01","50","35","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-02","43","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-03","65","30","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-04","61","26","26"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-05","42","23","23"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-06","58","23","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-07","69","30","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-08","77","40","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-09","79","43","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-10","63","32","32"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-11","62","30","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-12","72","29","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-13","78","35","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-14","82","40","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-15","74","44","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-16","70","41","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-17","77","39","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-18","81","39","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-19","82","42","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-20","74","38","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-21","67","34","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-22","52","35","38"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-23","59","38","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-24","80","41","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-25","69","37","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-26","65","27","27"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-27","64","27","37"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-28","58","31","31"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-29","55","30","30"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-04-30","33","21","22"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-01","62","22","35"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-02","69","35","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-03","67","34","34"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-04","56","32","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-05","74","33","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-06","81","44","54"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-07","89","54","64"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-08","81","44","44"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-09","71","41","45"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-10","67","45","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-11","56","41","41"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-12","67","41","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-13","85","43","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-14","89","50","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-15","77","48","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-16","79","46","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-17","75","39","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-18","75","33","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-19","33","30","33"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-20","42","32","36"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-21","64","36","46"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-22","71","40","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-23","71","35","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-24","64","37","40"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-25","78","38","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-26","81","42","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-27","73","46","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-28","59","39","39"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-29","74","39","48"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-30","72","43","43"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-05-31","80","43","47"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-01","82","47","49"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-02","84","48","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-03","78","50","50"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-04","77","46","52"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-05","87","52","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-06","86","53","57"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-07","81","49","53"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-08","88","53","54"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-09","90","51","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-10","94","55","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-11","100","59","59"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-12","81","55","55"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2017-06-13","98","52","52"
